Domain,mean,std,rank,percentile_rank
HIRA_B,11.763,5.678067452927976,1309.0,20.392584514721918
DUF3528,11.742199999999999,6.621564822608021,1308.0,20.377005764137714
DNA_pol_delta,11.742,0.0,1307.0,20.361427013553513
muHD,11.741173913043479,6.675147929257475,1306.0,20.34584826296931
Insc_C,11.73225,1.2545000000000004,1305.0,20.330269512385104
DUF998,11.732,0.0,1304.0,20.314690761800904
TMEM101,11.729,0.0,1303.0,20.2991120112167
NKAP,11.725,9.578644267327187,1302.0,20.283533260632495
Caudal_act,11.72475,9.77942780790369,1301.0,20.267954510048295
PGAP1,11.72285714285714,4.498541223869927,1300.0,20.25237575946409
RIC1,11.722,0.0,1299.0,20.236797008879886
CEP209_CC5,11.710000000000003,0.0,1298.0,20.221218258295686
OAR,11.707916666666668,5.927425439478738,1297.0,20.20563950771148
TMEM132D_C,11.706333333333333,6.4521479369276715,1296.0,20.190060757127277
HEAT_PBS,11.703000000000001,5.817958662623858,1295.0,20.174482006543073
Dynein_C,11.702815789473684,56.449933029838554,1293.5,20.151113880666767
Dynein_heavy,11.702815789473684,56.449933029838554,1293.5,20.151113880666767
PTR2,11.689266666666667,7.8059172286767415,1292.0,20.127745754790467
HydF_dimer,11.673,,1291.0,20.11216700420626
CaMBD,11.66953333333333,4.6626092613267005,1290.0,20.09658825362206
PUFD,11.6534,4.365626827845,1289.0,20.081009503037855
PDGF,11.639095238095239,6.3898659289907,1288.0,20.065430752453654
zf-C4,11.604639999999995,10.70584449068788,1287.0,20.04985200186945
TMEM132,11.574625000000001,6.884690198186117,1285.5,20.026483875993144
TMEM132D_N,11.574625000000001,6.884690198186117,1285.5,20.026483875993144
IML1,11.532,0.0,1283.5,19.99532637482474
DEPDC5_CTD,11.532,0.0,1283.5,19.99532637482474
Homeobox_KN,11.52760377358491,5.792661074217507,1282.0,19.971958248948432
Dynein_AAA_lid,11.521514285714288,58.884093596394166,1281.0,19.956379498364228
Phage_Orf51,11.497,,1280.0,19.940800747780028
PHF12_MRG_bd,11.486000000000002,0.0,1279.0,19.925221997195823
TFIID_20kDa,11.484,,1278.0,19.909643246611623
T_cell_tran_alt,11.478,,1277.0,19.894064496027415
K_channel_TID,11.475833333333332,1.7688680467085904,1276.0,19.878485745443214
SRF-TF,11.466733333333332,6.8554669890602815,1275.0,19.86290699485901
DUF4528,11.459,0.0,1274.0,19.84732824427481
BCLP,11.457,6.330645701664246,1273.0,19.831749493690605
PCAF_N,11.456249999999999,2.0515,1272.0,19.8161707431064
DUF6528,11.45225,5.533499999999999,1271.0,19.8005919925222
Hormone_recep,11.435209150326793,10.667953437042911,1270.0,19.785013241937996
ARHGEF5,11.394333333333334,1.8353965057538209,1269.0,19.769434491353792
BSMAP,11.388714285714286,6.0700984537398766,1268.0,19.753855740769588
EphA2_TM,11.376576923076922,19.45380373950409,1267.0,19.738276990185387
DUF4703,11.374,0.0,1266.0,19.722698239601183
FPP,11.3705,6.262844760969251,1265.0,19.707119489016982
GWT1,11.355,0.0,1264.0,19.691540738432778
KRAP_IP3R_bind,11.344333333333331,9.620509776147061,1263.0,19.675961987848574
Alg14,11.335,,1262.0,19.66038323726437
FGF,11.32762162162162,10.289509618353351,1261.0,19.64480448668017
HNOBA,11.31561111111111,4.6634280894800595,1260.0,19.629225736095965
DEC-1_N,11.311,0.0,1259.0,19.61364698551176
Erf4,11.306714285714287,14.188233032038507,1258.0,19.598068234927556
DUF3631,11.306,0.0,1257.0,19.582489484343355
GTP_cyclohydroI,11.301,,1256.0,19.56691073375915
PTPlike_phytase,11.288,6.182266682482512,1255.0,19.55133198317495
GF_recep_IV,11.286246753246726,24.00343270744715,1254.0,19.535753232590743
UvrD_C,11.283347826086954,9.311297193139758,1253.0,19.520174482006542
G8,11.2794,9.143659854940863,1252.0,19.504595731422338
RasGEF,11.269990740740742,11.357062137797021,1251.0,19.489016980838137
AKAP7_RIRII_bdg,11.2466,5.203844117573086,1250.0,19.473438230253933
MCCD1,11.245,,1249.0,19.45785947966973
dbPDZ_assoc,11.243,0.0,1247.5,19.434491353793426
Takusan,11.243,0.0,1247.5,19.434491353793426
SCA7,11.216166666666668,6.107049545526475,1246.0,19.41112322791712
RDM,11.207799999999999,16.675075283188377,1245.0,19.395544477332916
Notch,11.178400000000003,6.188525780536398,1244.0,19.37996572674871
PspB,11.166,0.0,1243.0,19.36438697616451
TEDC1,11.113,0.0,1242.0,19.348808225580306
DUF5861,11.109799999999998,5.359176155592075,1241.0,19.333229474996106
C1ORF64,11.106,,1240.0,19.3176507244119
MFS_1_like,11.085875000000001,3.111623390611403,1239.0,19.302071973827697
T-box,11.065407407407406,8.882258701216015,1238.0,19.286493223243497
BBS1,11.061000000000003,2.2782387202983507,1237.0,19.270914472659292
DUF4693,11.046,0.0,1236.0,19.25533572207509
DUF4648,11.036,0.0,1235.0,19.239756971490884
DUF5529,11.014,0.0,1234.0,19.224178220906683
UPF0227,11.01,0.0,1233.0,19.20859947032248
SH3BP5,11.009666666666666,5.054930332523552,1232.0,19.19302071973828
GPI2,11.001,,1231.0,19.17744196915407
DUF4702,10.984,0.0,1230.0,19.16186321856987
Fn3_assoc,10.963,0.0,1229.0,19.146284467985666
DZR,10.962999999999996,0.0,1228.0,19.130705717401465
Mg_trans_NIPA,10.946083333333332,11.631230298861404,1227.0,19.11512696681726
Caskin1-CID,10.946,3.373999999999999,1225.0,19.083969465648853
Caskin-Pro-rich,10.946,3.373999999999999,1225.0,19.083969465648853
Caskin-tail,10.946,3.373999999999999,1225.0,19.083969465648853
TEX33,10.935,0.0,1223.0,19.052811964480448
DUF5520,10.905,0.0,1222.0,19.037233213896247
Ins145_P3_rec,10.893733333333328,10.649428787274841,1220.5,19.01386508801994
RIH_assoc,10.893733333333328,10.649428787274841,1220.5,19.01386508801994
DUF4371,10.891136363636365,9.321510792608136,1219.0,18.990496962143634
DUF4195,10.888714285714286,9.917089437166627,1218.0,18.974918211559434
FOXP-CC,10.885510638297879,8.708917553345612,1217.0,18.959339460975226
FAM27,10.8485,4.325372180518111,1216.0,18.943760710391025
RIG-I_C,10.841625,10.5963433576669,1214.5,18.92039258451472
RIG-I_C-RD,10.841625,10.5963433576669,1214.5,18.92039258451472
TPP1,10.833,0.0,1213.0,18.897024458638416
BTK,10.830000000000002,7.68933265418181,1212.0,18.881445708054212
FAM219A,10.828666666666669,0.009847319278347765,1211.0,18.865866957470008
RITA,10.824,0.0,1210.0,18.850288206885807
Cys_knot,10.8192,11.125808068245137,1209.0,18.834709456301603
DUF5585,10.81,5.295,1208.0,18.819130705717402
KIND,10.804615384615387,6.016383957418022,1207.0,18.803551955133198
DUF5305,10.789,2.6233661582020917,1206.0,18.787973204548994
Endothelin,10.774,6.580551084174377,1205.0,18.772394453964793
Nore1-SARAH,10.751727272727274,6.428449098980394,1204.0,18.75681570338059
Tub,10.74353333333333,9.028060611755096,1203.0,18.741236952796385
Chibby,10.737142857142857,6.675080584496625,1202.0,18.72565820221218
Noelin-1,10.731764705882354,13.082686872969806,1201.0,18.71007945162798
B9-C2,10.727733333333331,5.800683142855635,1200.0,18.694500701043776
DHC_N2,10.714547619047618,53.714172554637614,1199.0,18.678921950459575
NinF,10.706,0.0,1198.0,18.663343199875367
YabA,10.69725,6.0915,1197.0,18.647764449291166
Treslin_N,10.694,0.0,1196.0,18.632185698706962
DUF4659,10.693333333333333,2.2176023839573524,1195.0,18.61660694812276
DUF745,10.686899999999998,3.998396357708092,1194.0,18.601028197538557
GnRH,10.6625,15.07198104099126,1193.0,18.585449446954353
Cu-binding_MopE,10.629,0.0,1192.0,18.56987069637015
SAYSvFN,10.625,,1191.0,18.55429194578595
DUF4061,10.6218,1.323845421489986,1190.0,18.538713195201744
BRD4_CDT,10.608857142857138,12.13695040176671,1189.0,18.52313444461754
DUF4681,10.605,0.0,1188.0,18.507555694033336
DUF1891,10.598,0.0,1187.0,18.491976943449135
Sortilin-Vps10,10.590937499999999,7.210776874177058,1185.5,18.46860881757283
Sortilin_C,10.590937499999999,7.210776874177058,1185.5,18.46860881757283
CABS1,10.588,,1184.0,18.445240691696522
MYO10_CC,10.585,0.0,1183.0,18.42966194111232
FAM76,10.5808,8.73511643883469,1182.0,18.414083190528117
DUF4662,10.576,,1181.0,18.398504439943917
CENP-B_N,10.551818181818183,9.3105338602916,1180.0,18.382925689359713
Glutenin_hmw,10.545,0.0,1178.5,18.35955756348341
DUF4588,10.545,0.0,1178.5,18.35955756348341
Gal-3-0_sulfotr,10.537608695652171,5.966790981142898,1177.0,18.336189437607104
Med13_N,10.53,0.0,1176.0,18.3206106870229
Glyco_hydro_65m,10.513,0.0,1174.5,18.297242561146597
Mannosyl_trans,10.513,,1174.5,18.297242561146597
NB-ARC,10.5075,9.08460648569876,1173.0,18.27387443527029
TALPID3,10.496,0.0,1172.0,18.25829568468609
COE1_HLH,10.491714285714286,8.757840842341235,1170.5,18.234927558809783
COE1_DBD,10.491714285714286,9.11544975511879,1170.5,18.234927558809783
Peptidase_M23,10.46,0.0,1169.0,18.211559432933477
CiPC,10.452857142857143,0.6240193449382342,1168.0,18.195980682349276
zf-C3Hc3H,10.448,4.570826389434731,1167.0,18.180401931765072
DUF3432,10.443,0.0,1166.0,18.16482318118087
IL12p40_C,10.435500000000001,4.120311213974013,1165.0,18.149244430596664
IPK,10.402571428571429,9.680897099811714,1164.0,18.133665680012463
DUF2207,10.377,0.0,1163.0,18.11808692942826
DASH_Hsk3,10.347,0.0,1162.0,18.102508178844058
IL7,10.34,0.0,1161.0,18.08692942825985
STAC2_u1,10.3326,3.9139647801174706,1160.0,18.07135067767565
MKRN1_C,10.331799999999998,0.5052660025504719,1159.0,18.055771927091445
PRR22,10.331,3.327644512263892,1158.0,18.040193176507245
HNH,10.319333333333333,3.5518108996210187,1157.0,18.02461442592304
ARA70,10.302999999999999,0.0,1156.0,18.009035675338836
CEP19,10.2974,2.1174954073149728,1155.0,17.993456924754632
Ins_P5_2-kin,10.289,0.0,1154.0,17.97787817417043
TMEM238,10.242,,1153.0,17.962299423586227
AlbA,10.240139534883722,9.774686468194005,1152.0,17.946720673002027
FNIP,10.219,0.0,1151.0,17.93114192241782
DUF4533,10.214500000000001,8.194660487170898,1150.0,17.915563171833618
DUF4485,10.2142,0.595922142565621,1149.0,17.899984421249414
RTP801_C,10.159500000000001,3.1270000000000002,1148.0,17.884405670665213
TMEM171,10.143,,1147.0,17.86882692008101
Androgen_recep,10.129,0.0,1146.0,17.853248169496805
TIR,10.12771875,8.613124902514159,1145.0,17.8376694189126
ARTD15_N,10.127259259259258,6.728457616106228,1144.0,17.8220906683284
Neuro_bHLH,10.119250000000001,5.634998632061354,1143.0,17.806511917744196
PIRT,10.114500000000001,5.122452020273103,1142.0,17.79093316715999
5HT_transport_N,10.113,0.0,1141.0,17.77535441657579
IFNGR1,10.112,0.0,1140.0,17.759775665991587
GCIP,10.11111111111111,4.225330000261649,1139.0,17.744196915407386
DLEU7,10.08,,1138.0,17.728618164823178
DUF4695,10.077,0.0,1137.0,17.713039414238978
Baculo_PEP_C,10.071272727272726,4.904991846902686,1136.0,17.697460663654773
DCAF15_WD40,10.054,0.0,1135.0,17.681881913070573
CECR6_TMEM121,10.0415,2.7541809127216044,1134.0,17.66630316248637
FAM222A,10.036999999999997,2.7105722181856735,1133.0,17.650724411902164
TP53IP5,10.035,,1132.0,17.63514566131796
RTTN_N,10.026,0.0,1131.0,17.61956691073376
TAF1D,10.022999999999998,0.0,1130.0,17.603988160149555
FAM53,10.007624999999999,2.2741397706448403,1129.0,17.588409409565354
DUF2052,9.999142857142857,12.630776783035046,1128.0,17.572830658981147
NCD2,9.992875,7.299816855579324,1126.5,17.549462533104844
NCD1,9.992875,7.299816855579324,1126.5,17.549462533104844
bZIP_Maf,9.989285714285723,8.250392245769847,1125.0,17.52609440722854
Limkain-b1,9.987,3.6545470854813185,1124.0,17.510515656644333
FAM163,9.9835,13.232089196343864,1123.0,17.494936906060133
JSRP,9.959,,1122.0,17.47935815547593
Phe_ZIP,9.956272727272726,2.737526368490689,1121.0,17.463779404891728
FYRC,9.953631578947366,3.0997168546413025,1119.5,17.44041127901542
FYRN,9.953631578947366,3.0997168546413025,1119.5,17.44041127901542
MORN,9.94871621621622,13.50121186434685,1118.0,17.417043153139115
IL6Ra-bind,9.910516129032258,4.853858663448204,1117.0,17.401464402554915
CxC4,9.907,0.0,1116.0,17.38588565197071
zf-Di19,9.888435114503796,13.060755891129757,1115.0,17.37030690138651
CEBP1_N,9.88,7.961976423692084,1114.0,17.354728150802305
PLA2_B,9.874823529411767,9.10640406002346,1113.0,17.3391494002181
FAM70,9.87,7.721482500142055,1112.0,17.323570649633897
P5-ATPase,9.862588235294117,9.71098523618242,1111.0,17.307991899049696
IMS_HHH,9.851285714285714,4.713109402304942,1110.0,17.292413148465492
HlyD,9.837,0.0,1109.0,17.276834397881288
UPF0547,9.831,0.0,1108.0,17.261255647297087
SPACA9,9.829,,1107.0,17.245676896712883
DUF3496,9.804857142857145,13.61076237132114,1106.0,17.230098146128682
Spond_N,9.795,0.0,1105.0,17.214519395544475
Sox17_18_mid,9.787,5.3913367544608075,1104.0,17.198940644960274
Acetyltransf_CG,9.762,,1103.0,17.18336189437607
Neil1-DNA_bind,9.760999999999997,0.0,1102.0,17.16778314379187
DUF1736,9.748857142857144,9.500730618521624,1101.0,17.152204393207665
Cdc6_C,9.7378,4.587964276234069,1100.0,17.13662564262346
Microtub_bd,9.735,0.0,1099.0,17.121046892039256
GREB1,9.726799999999999,7.080409500869282,1098.0,17.105468141455056
Milton,9.717400000000001,1.7149193275486752,1097.0,17.08988939087085
PDE4_UCR,9.691999999999998,10.946565840130305,1096.0,17.074310640286647
TINF2_N,9.675,0.0,1095.0,17.058731889702443
DUF4680,9.671,,1094.0,17.043153139118242
DUF4535,9.669,6.136656337126921,1093.0,17.02757438853404
LCCL,9.654999999999998,6.947414184151817,1092.0,17.011995637949838
CtIP_N,9.649444444444445,1.2163333333333335,1091.0,16.99641688736563
MNE1,9.636,,1090.0,16.98083813678143
ECSCR,9.6335,2.364982346657159,1089.0,16.965259386197225
A2L_zn_ribbon,9.611,0.0,1088.0,16.949680635613024
SAM_KSR1,9.601099999999999,5.1349438047341645,1087.0,16.93410188502882
APAF1_C,9.597400000000002,4.626201398315661,1086.0,16.918523134444616
DUF3377,9.581,6.415404772888457,1085.0,16.90294438386041
MYCBPAP,9.57821428571429,2.5209219118636517,1084.0,16.88736563327621
FtsX_ECD,9.575,0.0,1083.0,16.871786882692007
UCMA,9.573,,1082.0,16.856208132107803
H2TH,9.559999999999997,1.5536190504258611,1081.0,16.840629381523602
DUF5524,9.555,0.0,1080.0,16.825050630939398
ANF_receptor,9.542194174757284,10.666347581371632,1079.0,16.809471880355193
Zn-ribbon,9.538999999999998,11.637710820145573,1078.0,16.793893129770993
DEPP,9.538,0.0,1077.0,16.77831437918679
Rab15_effector,9.529,,1076.0,16.762735628602584
CCDC74_C,9.511555555555555,0.33027303519630175,1075.0,16.747156878018384
zf_PR_Knuckle,9.506099999999995,12.054007885128364,1074.0,16.73157812743418
UL45,9.494516129032256,12.350113391843731,1073.0,16.71599937684998
MREG,9.478,0.0,1072.0,16.70042062626577
ASD1,9.471857142857143,4.776656272211467,1071.0,16.68484187568157
Sprouty,9.467631578947369,4.623538510353855,1070.0,16.669263125097366
MIIP,9.461,,1069.0,16.653684374513166
APC_15aa,9.455000000000004,0.0,1068.0,16.638105623928958
APC_u14,9.455,0.0,1064.5,16.58357999688425
APC_u5,9.455,0.0,1064.5,16.58357999688425
APC_u9,9.455,0.0,1064.5,16.58357999688425
APC_u13,9.455,0.0,1064.5,16.58357999688425
EB1_binding,9.455,0.0,1064.5,16.58357999688425
APC_u15,9.455,0.0,1064.5,16.58357999688425
VGCC_alpha2,9.444058823529417,13.276663019517501,1061.0,16.52905436983954
NEXCaM_BD,9.442333333333334,8.900390033588415,1060.0,16.513475619255335
Calcyon,9.434000000000001,5.010209443393227,1059.0,16.497896868671134
Pep_M12B_propep,9.402351063829787,10.531689547498605,1058.0,16.482318118086926
DUF1713,9.394,,1057.0,16.466739367502726
LLCFC1,9.386,,1056.0,16.45116061691852
HSD3,9.349000000000002,0.0,1055.0,16.43558186633432
Fapy_DNA_glyco,9.314499999999997,1.5467213711590073,1054.0,16.420003115750113
PrmC_N,9.31,0.0,1053.0,16.404424365165912
Frag1,9.304769230769232,8.180002925709465,1052.0,16.388845614581708
DDE_Tnp_1,9.303571428571429,6.774177314310151,1051.0,16.373266863997507
Zfx_Zfy_act,9.294714285714287,4.520504422970431,1050.0,16.357688113413303
BCMA-Tall_bind,9.292,0.0,1049.0,16.3421093628291
DUF3699,9.287333333333331,9.720359917890557,1048.0,16.3265306122449
Astacin,9.254333333333333,5.3026474070797445,1047.0,16.310951861660694
SAE2,9.244,0.0,1046.0,16.29537311107649
Sox_N,9.2362,3.606167037173958,1045.0,16.27979436049229
DUF4710,9.233,,1044.0,16.264215609908085
Tcp10_C,9.230999999999998,0.0,1043.0,16.24863685932388
TGF_beta_GS,9.206347826086956,5.058401558601615,1042.0,16.23305810873968
G0-G1_switch,9.201,,1041.0,16.217479358155476
Mid1,9.19,,1040.0,16.20190060757127
Rad52_Rad22,9.178142857142857,5.568973766280805,1039.0,16.186321856987067
DUF4483,9.178,,1038.0,16.170743106402867
POM121,9.177153846153846,7.7910169516582135,1037.0,16.155164355818663
NYD-SP28_assoc,9.174333333333333,14.340225986131925,1036.0,16.139585605234462
STAS,9.162210526315784,7.221742075367233,1034.5,16.116217479358156
Sulfate_transp,9.162210526315784,7.221742075367233,1034.5,16.116217479358156
Castor1_N,9.157642857142857,4.28154518489875,1033.0,16.09284935348185
DUF667,9.157294117647055,16.961561218549082,1032.0,16.07727060289765
Drc1-Sld2,9.144000000000002,0.0,1031.0,16.061691852313444
MazG,9.144,0.0,1030.0,16.04611310172924
Peptidase_M76,9.142,,1029.0,16.030534351145036
PTN13_u3,9.138,0.0,1028.0,16.014955600560835
CortBP2,9.126307692307691,7.231708887196015,1027.0,15.999376849976631
DUF3416,9.126,,1026.0,15.983798099392427
DUF3522,9.120833333333334,0.5052834518037043,1025.0,15.968219348808224
Reprolysin,9.118455445544553,10.225325190452134,1024.0,15.952640598224022
HlyIII,9.092956521739127,5.689554667652429,1023.0,15.93706184763982
BNR,9.068888888888885,5.026720846103,1022.0,15.921483097055617
EamA,9.053249999999997,10.805506974119352,1021.0,15.905904346471411
Calx-beta,9.049741176470585,11.85436798656024,1020.0,15.890325595887209
DUF4629,9.031,,1019.0,15.874746845303006
RGM_C,9.029399999999999,0.8674953986429348,1017.5,15.851378719426702
RGM_N,9.029399999999999,0.8674953986429348,1017.5,15.851378719426702
IFN-gamma,9.029,,1016.0,15.828010593550395
CHAT,9.025,0.0,1015.0,15.812431842966193
VGLL4,9.016000000000002,0.0,1014.0,15.79685309238199
Jiv90,9.016,0.0,1013.0,15.781274341797788
DENND11,9.001,0.0,1012.0,15.765695591213582
HGSNAT_cat,8.997,0.0,1011.0,15.75011684062938
TMEM89,8.977,,1010.0,15.734538090045177
Hepsin-SRCR,8.976,0.0,1009.0,15.718959339460975
ABC2_membrane,8.97332231404958,6.407317910294548,1008.0,15.703380588876772
SID-1_RNA_chan,8.9385,2.4197194052203654,1007.0,15.687801838292566
GDWWSH,8.932,0.0,1006.0,15.672223087708364
RNase_Zc3h12a,8.918285714285714,6.957571022093307,1005.0,15.656644337124161
XK-related,8.905727272727272,13.406701600997236,1004.0,15.641065586539959
TBX,8.903333333333334,5.621082220830196,1003.0,15.625486835955755
GMAP,8.898,,1002.0,15.609908085371552
RINGv,8.895571428571428,10.230531503619979,1001.0,15.59432933478735
SCAN,8.855455621301768,13.387674377041646,1000.0,15.578750584203146
Rubis-subs-bind,8.841833333333335,11.409702584230933,999.0,15.563171833618943
DUF4481,8.838,,998.0,15.547593083034739
IL3Ra_N,8.837,3.4733392194447887,997.0,15.532014332450537
Neuregulin,8.830000000000002,3.1580000000000004,996.0,15.516435581866334
FAM92,8.8275,2.6042742751100545,995.0,15.500856831282132
TMCCDC2,8.824,,994.0,15.485278080697928
DUF4162,8.823435897435896,5.420292091541269,993.0,15.469699330113723
VWA_N,8.815421052631585,12.658196608064713,992.0,15.454120579529521
DUF4490,8.812,7.361215932167728,991.0,15.438541828945318
DUF1129,8.794,,990.0,15.422963078361116
DUF4461,8.793,,988.5,15.39959495248481
DUF4460,8.793,,988.5,15.39959495248481
TAT_ubiq,8.775,,987.0,15.376226826608505
Dmrt1,8.757,0.0,986.0,15.360648076024303
AIB,8.755,,985.0,15.3450693254401
Tmpp129,8.747,0.0,984.0,15.329490574855894
zf-nanos,8.733666666666666,0.5415545524998693,983.0,15.313911824271692
RGS12_us1,8.7335,3.835337838226684,982.0,15.29833307368749
