Gn,Mean-copy-number,mean,std
LYSMD4,12.388,12.388,0.0
TPCN2,10.293,10.293,0.0
ZNF33A,4.433,4.433,0.0
AK5,17.557,17.557,0.0
LYG1,14.318,14.318,
CLC,40.946,40.946,
SYT13,7.633,7.633,0.0
CHRNB4,3.818,3.818,0.0
FAM216B,23.024,23.024,
DOCK8-AS1,13.016,13.016,
CHD4,137.141,137.141,0.0
SLFNL1,5.54,5.54,
PPP2R5C,26.819,26.818999999999996,0.0
SH3BP5,8.946,8.946,0.0
SOCS7,12.337,12.337,0.0
OR2M5,0.141,0.141,
CCND3,20.127,20.127,0.0
CRYBG3,20.75,20.75,
PGGT1B,91.043,91.043,
CRPPA,3.349,3.349,
BAZ1A,28.832,28.832000000000004,0.0
CFAP91,1.302,1.302,0.0
PIAS1,31.171,31.171000000000003,0.0
ZNF488,5.02,5.02,
LIMS1,65.855,65.855,
EFCAB2,5.512,5.512,0.0
HELZ,22.26,22.26,0.0
C8B,85.738,85.738,0.0
PNMA6A,0.49,0.49,
ZNF696,5.21,5.21,0.0
PAM16,54.071,54.071,
WDR1,740.039,740.039,0.0
BAP18,82.58,82.58,
MED25,24.165,24.164999999999996,0.0
NBPF15,1.775,1.775,
CDK2AP2,10.901,10.901,0.0
TMEM170B,0.158,0.158,
GP6,68.589,68.589,0.0
DNAAF3,8.118,8.118,0.0
SMN1,47.258,47.258,0.0
STX10,27.879,27.878999999999998,0.0
AIG1,31.734,31.734,0.0
STAB1,12.476,12.476,
TNFRSF1A,10.441,10.441,0.0
DNAJA2,156.993,156.993,0.0
QDPR,270.076,270.076,0.0
UST,9.389,9.389,
PSTPIP2,50.954,50.954,
SLC25A46,20.375,20.375,0.0
INPPL1,21.79,21.789999999999996,0.0
PPP6C,74.492,74.492,
ADAP2,3.384,3.3839999999999995,0.0
INCA1,22.076,22.076,
NAA40,36.926,36.926,0.0
RPL27,567.65,567.65,0.0
TNFAIP2,27.401,27.401000000000003,0.0
CCND1,24.094,24.094,0.0
CYP3A4,130.839,130.839,0.0
EXOC8,38.072,38.072,
GTF3C2,33.348,33.348000000000006,0.0
OR51I2,4.892,4.892,
RXRB,13.301,13.301,0.0
CEP19,12.617,12.617,0.0
TNFAIP3,12.047,12.046999999999999,0.0
OTOP2,2.756,2.756,
RFESD,16.27,16.27,0.0
TNNI1,580.551,580.551,0.0
SNAPIN,53.673,53.673,
MTCH1,71.905,71.905,0.0
FNDC3A,33.252,33.252,0.0
C7orf69,22.1,22.1,
PKD1L2,1.666,1.666,0.0
PPFIA1,40.359,40.359,0.0
FCN3,163.027,163.027,
AMH,21.349,21.349,
CLCN5,7.778,7.778,0.0
FAM25G,56.422,56.422,
RHOBTB3,11.309,11.309,0.0
RNF4,11.773,11.772999999999998,0.0
DHX29,37.826,37.826,0.0
TSPAN7,21.533,21.533,
CST1,2060.748,2060.748,
CEP41,17.19,17.19,0.0
FAM120B,17.795,17.795,0.0
SH2B3,5.135,5.135,0.0
TNFRSF10A,32.921,32.921,0.0
SLC52A1,10.031,10.031,0.0
CNEP1R1,16.744,16.744,0.0
GAS7,16.312,16.312,0.0
SREK1IP1,13.662,13.662,
EIF5A2,530.235,530.235,0.0
DOLK,26.368,26.368,
PRAMEF19,3.058,3.058,
ADRB3,19.41,19.41,
HAO1,205.336,205.336,
KHDC1,9.018,9.018,0.0
PAPOLB,5.017,5.017,
SMARCC2,61.612,61.612,0.0
GNG3,294.669,294.669,
GAST,101.876,101.876,
USP16,116.05,116.05,0.0
WNT6,8.13,8.13,
DTX3L,25.471,25.471,
KDM6B,37.5,37.5,
TEKT5,13.601,13.601,0.0
TNR,119.331,119.331,0.0
MAP1S,54.539,54.538999999999994,0.0
ZSCAN4,3.631,3.631,
IFNAR2,4.243,4.243,0.0
MSANTD2,10.622,10.622,0.0
BTNL8,3.644,3.644,0.0
DLAT,130.618,130.618,0.0
NTPCR,89.414,89.414,0.0
PNLDC1,3.321,3.321,
FLT3LG,0.214,0.214,
IL11RA,2.422,2.422,0.0
POLG2,15.314,15.314,0.0
CLIC4,463.663,463.663,
USP38,16.405,16.405,0.0
AP1G2,21.523,21.523,0.0
KBTBD3,3.831,3.831,0.0
ARMCX6,11.862,11.862,
GOLGA8Q,1.108,1.108,
LEKR1,5.911,5.910999999999999,0.0
CES4A,8.876,8.876,0.0
EIF3K,120.379,120.379,0.0
MEIG1,12.727,12.727,
SECISBP2,19.564,19.564,
OR4K13,0.003,0.003,
IL21,10.76,10.76,
MUC19,1.079,1.079,
ESS2,55.355,55.355,0.0
COIL,45.372,45.372,0.0
OSMR,21.713,21.713,0.0
RNF224,0.58,0.58,
CALHM4,267.029,267.029,0.0
HSFX2,7.68,7.68,
ZNF433,1.725,1.7249999999999999,0.0
APBA3,6.756,6.756,
DBI,817.065,817.065,0.0
MXRA5,3.668,3.668,
ETFRF1,74.779,74.779,0.0
SETDB1,23.26,23.259999999999998,0.0
LARP4,33.084,33.084,0.0
NRTN,8.581,8.581,
SP3,71.719,71.719,0.0
SPDYE5,1.65,1.65,
TBCB,197.666,197.666,0.0
SPOCK3,5.847,5.847,0.0
SCPEP1,85.659,85.659,0.0
NUF2,61.335,61.335,0.0
BMP5,4.547,4.547,
MRPL32,37.726,37.726,0.0
NUP62CL,23.968,23.968,0.0
PIRT,19.96,19.96,
NCAPG,39.618,39.618,0.0
DLK2,8.533,8.533,0.0
IL9,28.054,28.054,
OR8H2,6.542,6.542,0.0
ZAR1,9.77,9.77,
NOMO2,28.331,28.331,
C15orf40,50.635,50.635,0.0
PCBP1,714.567,714.567,
NUDT9,44.258,44.258,0.0
NRAS,101.236,101.236,
GRHL1,8.876,8.876,0.0
POU2AF1,29.594,29.594,0.0
RPS28,706.376,706.376,
STAR,59.204,59.204,0.0
BID,78.34,78.34,0.0
TAF1C,31.869,31.869,0.0
LRRC2,6.7,6.7,
DCUN1D1,95.838,95.83799999999998,0.0
PI4K2B,18.994,18.994,0.0
IFIT5,32.229,32.229,
ERCC6,16.738,16.738,0.0
STIM1,77.035,77.03499999999998,0.0
FTO,44.109,44.109,0.0
GAGE2C,14.968,14.968,
MAPKAPK3,46.218,46.217999999999996,0.0
KAZALD1,6.56,6.56,
NMNAT2,39.636,39.636,
CELF3,3.316,3.316,0.0
TEFM,33.903,33.903,0.0
WASHC1,18.977,18.977,
TIMELESS,26.17,26.17,
RPL23A,802.829,802.8289999999998,0.0
EXOC3L4,8.569,8.569,0.0
SLC9A8,4.991,4.991,
PCDH18,59.81,59.81,0.0
ORC3,30.522,30.522,0.0
BHLHA9,4.563,4.563,
TM9SF1,18.753,18.753,
SLC46A2,6.079,6.079,0.0
ABHD14A-ACY1,61.263,61.263,
ZNF70,2.418,2.418,
PRMT2,6.959,6.959,0.0
CYB5R1,211.363,211.363,
PAXX,60.896,60.896,
LINC01555,0.465,0.465,
AMY1A,397.77,397.77,0.0
FBP1,476.487,476.487,0.0
FUT8,26.416,26.416,0.0
PEX26,8.567,8.567,0.0
SPATA22,1.799,1.7990000000000002,0.0
BBS1,9.727,9.727,0.0
TECTB,1.573,1.573,
RENBP,31.147,31.147000000000002,0.0
SLC25A20,94.906,94.906,0.0
ITGB2,82.876,82.87599999999999,0.0
ALPL,119.248,119.248,
MOAP1,3.545,3.545,
MPPED1,4.782,4.782,0.0
OR5AN1,0.746,0.746,
TMBIM1,71.573,71.573,0.0
USP17L2,7.134,7.134,
SFI1,3.339,3.339,0.0
DCAF7,38.838,38.838,
MGA,17.104,17.104,0.0
SPATC1L,6.291,6.291,
ZNF511,19.575,19.575,
CCDC124,97.29,97.29,0.0
EDEM2,26.867,26.867,
HOATZ,5.652,5.652,0.0
RPL10L,175.879,175.879,
PPP1R13B,7.961,7.961,0.0
HYAL3,3.98,3.98,0.0
IFNB1,30.993,30.993,
OPN1SW,13.733,13.733,
POP5,32.378,32.378,
SMIM22,107.769,107.769,
FCRL6,4.121,4.121,0.0
TAF1D,10.023,10.022999999999998,0.0
DUT,172.184,172.184,0.0
HHATL,51.759,51.75900000000001,0.0
ASAP3,15.37,15.37,0.0
DOK1,23.353,23.353,0.0
MROH1,6.972,6.972,0.0
TMEM187,2.447,2.447,0.0
LNP1,18.247,18.247,
OR4X2,2.008,2.008,
PRR36,23.892,23.892,0.0
MOXD1,14.939,14.939,0.0
NOP9,35.13,35.13,0.0
RARS2,22.187,22.187,0.0
RBMY1E,4.597,4.597,
MYO1D,45.618,45.618,0.0
WSCD2,1.887,1.887,0.0
TMEM176A,9.359,9.359,0.0
SDR9C7,106.228,106.228,
RAB34,83.759,83.759,0.0
NAA38,48.311,48.311,0.0
FCER2,10.884,10.884,0.0
CD2,38.04,38.04,0.0
STAG3L1,1.943,1.943,
PMS2,28.8,28.8,0.0
BRCA1,15.635,15.634999999999996,0.0
CAMKK2,22.981,22.981,0.0
TMEM150B,0.465,0.465,0.0
CNGA1,13.934,13.934,0.0
FAM133B,29.021,29.021,0.0
FAM199X,18.177,18.177,
AQP11,14.382,14.382,
PHF24,48.575,48.575,
SLC38A4,14.648,14.648,0.0
UGT2B10,42.996,42.996,
C3AR1,5.06,5.06,0.0
ZNF616,10.495,10.495,0.0
PIDD1,4.199,4.199,0.0
HBG2,1465.088,1465.088,0.0
CFHR3,52.383,52.383,0.0
GTF2IRD1,4.442,4.442,0.0
KATNB1,16.71,16.71,0.0
HTR1B,11.591,11.591,
ASB16-AS1,16.861,16.861,
NDUFB8,83.016,83.016,
EEF1AKMT2,1.543,1.543,
NOP58,205.236,205.236,0.0
OR5P3,11.314,11.314,
WIZ,22.027,22.027,
FAM160A2,18.188,18.188,
SPTA1,46.33,46.33,
DYNC1LI1,91.819,91.819,0.0
CHURC1,68.105,68.105,0.0
MYO15B,5.376,5.376,
BTBD2,13.919,13.919,0.0
CD63,294.864,294.864,0.0
AGAP7P,0.254,0.254,
ANGPT1,7.576,7.576,0.0
ARPC5,432.959,432.959,0.0
HSPBP1,54.594,54.594,0.0
GDF5,2.322,2.322,
TSPY10,5.849,5.849,
TUT1,2.38,2.38,
OSBPL11,28.057,28.057,
EXOSC1,53.377,53.377,0.0
MEX3B,10.598,10.598,
PAQR6,7.39,7.39,0.0
KRT13,1465.529,1465.529,0.0
ZNF747,8.939,8.939,
CBFA2T3,10.764,10.764,0.0
B3GNT7,8.532,8.532,
RAB17,12.824,12.824,0.0
OR2T27,19.552,19.552,
CCDC175,1.212,1.212,0.0
STRC,1.49,1.49,0.0
TYW3,24.146,24.146,0.0
DEFA3,171.981,171.981,
HMGB1,2079.473,2079.473,0.0
FRAS1,6.179,6.179,0.0
CHMP7,39.586,39.586,0.0
HSP90B1,1405.209,1405.209,0.0
VAMP8,150.731,150.731,0.0
SULT6B1,1.412,1.412,0.0
ZAP70,38.164,38.164,
CAND1,283.136,283.136,0.0
LCA10,0.745,0.745,
MAPRE2,159.948,159.948,0.0
GEN1,45.46,45.46,0.0
KCNQ3,3.579,3.579,0.0
ZNF34,3.009,3.009,0.0
MRPL16,45.914,45.914,0.0
CEP44,30.131,30.131,0.0
RPRML,0.0,0.0,
OR5AU1,3.094,3.094,
NAA25,32.211,32.211,0.0
SLITRK4,5.806,5.806,
RESF1,2.779,2.779,0.0
BTC,15.588,15.588,
CYP27C1,2.2,2.2,
RRNAD1,1.001,1.001,0.0
ACAN,21.596,21.596,0.0
TMPRSS11F,8.916,8.916,
SUN3,6.166,6.166,0.0
COX6C,711.938,711.938,
GPAM,18.761,18.761,0.0
SBDS,216.855,216.855,0.0
TMPRSS11D,37.215,37.215,0.0
MMP20,7.854,7.854,
ZBTB48,10.868,10.868,0.0
SAG,127.432,127.432,0.0
TAOK1,23.598,23.598,0.0
FUT10,2.315,2.315,
RFX6,3.207,3.207,
PIP4K2A,75.498,75.498,0.0
SOCS2,11.451,11.451,0.0
COL4A5,10.515,10.515,0.0
DSCR4,6.714,6.714,
PLXNB2,40.16,40.16,0.0
CLSTN2,1.089,1.089,
HINT2,164.172,164.172,
SPINK6,39.263,39.263,0.0
ZNF577,0.918,0.918,
CXCR3,8.354,8.354,
GOLGA6L10,0.921,0.921,
PRPF8,200.762,200.76200000000003,0.0
COX4I2,11.224,11.224,
MST1,35.064,35.064,0.0
ECHDC2,126.675,126.675,0.0
WDR59,27.668,27.668000000000003,0.0
FSCN2,3.81,3.81,
PRDM7,1.401,1.401,0.0
ZSCAN16,5.009,5.009,
APMAP,206.433,206.433,0.0
C12orf29,37.161,37.161,
IL15,0.011,0.011,
SFXN5,26.306,26.306,0.0
ADPGK,55.266,55.266,0.0
ACOT2,77.348,77.348,0.0
ARHGAP8,17.258,17.258,
GYG2,25.578,25.578,0.0
CCL1,0.002,0.002,
EPM2AIP1,39.357,39.357,0.0
AMT,42.202,42.202,0.0
CRABP2,380.071,380.071,0.0
CFAP74,2.072,2.072,
CDHR3,3.239,3.239,0.0
KNTC1,22.871,22.871,0.0
MED16,28.753,28.75299999999999,0.0
COX6B2,5.919,5.919,
NCOA1,10.646,10.646,0.0
RFX3,11.473,11.473,0.0
SRP19,100.746,100.746,0.0
UQCRC2,425.94,425.94,0.0
RAB5C,245.81,245.81,0.0
KRTAP19-6,44.258,44.258,
CRABP1,247.384,247.384,0.0
ZNF492,2.629,2.629,
UBXN6,57.12,57.12,0.0
IL1F10,20.589,20.589,
C17orf100,11.591,11.591,
POTED,0.432,0.432,0.0
GCOM2,34.464,34.464,
UBASH3A,29.914,29.914,
NES,83.994,83.994,
APTX,32.566,32.566,0.0
RELT,20.028,20.028,0.0
SLC1A6,16.719,16.718999999999998,0.0
SERPINA4,122.652,122.652,
OTUD6B,36.769,36.769,0.0
YBX1,657.942,657.942,0.0
TREM1,0.556,0.556,0.0
NCLN,66.883,66.883,0.0
GSKIP,36.904,36.904,0.0
NEK4,23.121,23.121,0.0
FBXO41,7.979,7.979,
OVOL1,4.425,4.425,0.0
RBM38,20.925,20.925,0.0
TBC1D13,38.33,38.33,
H3-3A,1301.657,1301.657,
AIDA,68.254,68.254,
ACR,10.336,10.336,0.0
SLC22A6,37.144,37.144,0.0
C16orf92,19.001,19.001,0.0
GUCA2B,71.807,71.807,
TMX3,47.357,47.357,0.0
RGS20,4.972,4.972,0.0
FANCE,8.127,8.127,
KLK4,0.519,0.519,0.0
RNF6,12.099,12.099,
TCTEX1D4,9.537,9.537,
THNSL2,6.209,6.209,0.0
PSMD7,169.918,169.918,0.0
ZBTB1,16.971,16.971,0.0
DNAI1,2.086,2.086,0.0
SAP30BP,33.824,33.824000000000005,0.0
OBI1,20.396,20.396,
KIAA1191,16.97,16.97,0.0
ARPC4-TTLL3,54.197,54.197,
NUP160,38.775,38.775,0.0
CEP112,9.779,9.779,0.0
CFD,217.178,217.178,0.0
LYSMD1,18.507,18.507,
ADAM19,7.346,7.346,0.0
NAIF1,4.23,4.23,
TATDN2,19.048,19.048,0.0
LGR6,3.408,3.408,0.0
TMPRSS11E,23.905,23.905,0.0
P2RY14,4.952,4.952,0.0
PIP4P1,42.489,42.489,0.0
ANP32E,230.412,230.412,0.0
CFAP47,3.827,3.827,
NPY,24.708,24.708,
ANXA6,1069.252,1069.2520000000002,0.0
FRMD1,10.305,10.305,0.0
CD81,389.879,389.87899999999996,0.0
SMIM14,4.532,4.532,0.0
TOM1L2,50.056,50.056,0.0
ASB10,2.901,2.901,
SSX2IP,22.294,22.294,0.0
MORC2,31.279,31.279,0.0
CPT1C,5.433,5.433,0.0
COMTD1,28.779,28.779,0.0
AP2A1,108.367,108.367,
ASTE1,7.952,7.951999999999999,0.0
RAVER1,71.832,71.832,0.0
WFDC12,29.724,29.724,
ZNF527,1.19,1.19,0.0
SPARCL1,63.701,63.70100000000001,0.0
HOXD8,1.757,1.757,0.0
AP1S2,38.185,38.185,0.0
MLH3,5.198,5.198,0.0
NSD2,33.225,33.225,0.0
SSBP3-AS1,0.947,0.947,
PEX5L,6.818,6.818,0.0
LINC00696,0.008,0.008,
SIRPD,3.094,3.094,0.0
STK25,24.06,24.06,0.0
MCU,69.95,69.95,0.0
IFNA17,2.714,2.714,
TEN1,6.704,6.704,0.0
PSMD14,294.728,294.728,0.0
ANKHD1-EIF4EBP3,12.563,12.563,
JPH2,48.474,48.474,
PITRM1,79.491,79.491,0.0
NXF5,3.217,3.217,
LONRF1,5.653,5.653,0.0
AK1,499.689,499.689,0.0
LAMC2,11.461,11.461,
TP53BP2,25.622,25.622,0.0
RGPD3,3.584,3.584,0.0
DNAJC9,111.515,111.515,
ETV5,0.497,0.497,0.0
PDZRN4,1.65,1.65,
REM2,2.776,2.776,
SPINK7,32.037,32.037,0.0
FAM71C,4.017,4.017,
FAM117B,18.031,18.031,
EXOSC9,229.207,229.207,0.0
CASP6,65.711,65.711,0.0
FAHD2B,58.157,58.157,
OR6C2,5.396,5.396,
BOC,3.646,3.6460000000000004,0.0
CCDC96,4.191,4.191,
CNK3/IPCEF1,10.455,10.455,
ZNF383,1.517,1.5170000000000001,0.0
ARMC10,66.79,66.79,0.0
MPZL3,9.498,9.498,
ARHGEF33,5.233,5.233,
CLNS1A,240.508,240.50799999999998,0.0
F7,28.92,28.92,0.0
ZNF485,2.208,2.208,0.0
C2,256.976,256.976,0.0
CYP4A11,92.867,92.86699999999999,0.0
PTP4A3,14.443,14.443,0.0
ACBD4,8.158,8.158,0.0
RNASEK,31.5,31.5,0.0
TRABD2B,1.341,1.341,
INSM2,5.461,5.461,
PAX7,5.063,5.063,
NDUFC1,72.184,72.184,
TRIM41,11.306,11.306,0.0
VEGFA,8.197,8.197,0.0
EIF5AL1,668.628,668.628,
PHOSPHO1,8.855,8.855,0.0
LAMTOR4,124.654,124.654,0.0
CRYGS,1392.733,1392.733,
TMEM268,8.838,8.838,
ZXDC,9.791,9.791,0.0
ARHGAP29,13.233,13.233,0.0
MYLK,234.299,234.299,0.0
FLG2,38.008,38.008,
FCGR1A,10.258,10.258,0.0
PFKFB4,12.595,12.595,0.0
ATP23,9.142,9.142,
CALN1,4.577,4.577,0.0
ZC3H7B,21.987,21.987,
ITGA1,115.515,115.515,
BBS1,14.396,14.396,0.0
MTFP1,45.918,45.918,
ZC3H13,36.793,36.793,0.0
KRTAP1-4,545.014,545.014,
MLXIPL,4.594,4.594,0.0
TAF9,58.887,58.887,0.0
ZNF7,4.235,4.235,0.0
TSACC,28.73,28.73,
ENGASE,25.722,25.722,0.0
CXorf66,1.676,1.676,
TMEM244,0.138,0.138,
TMCO2,8.824,8.824,
TMEM121B,8.094,8.094,
SUPV3L1,73.166,73.166,0.0
ZNF454,1.368,1.368,
ZNF681,2.832,2.8319999999999994,0.0
CAV3,59.791,59.791,
MAP2K3,49.061,49.061,0.0
SLC34A1,3.965,3.965,0.0
MED11,18.392,18.392,0.0
GPR151,4.33,4.33,
SPATA12,10.6,10.6,
C2orf91,0.013,0.013,
DPM2,13.965,13.965,0.0
CMC2,85.889,85.889,0.0
FSHB,2.781,2.781,
TMEM222,33.031,33.031,0.0
ARRDC4,17.773,17.773,
AKAP13,17.469,17.468999999999998,0.0
COL2A1,8.691,8.691,
LETM1,97.147,97.147,
SVOP,6.962,6.962,
KRT15,243.672,243.672,0.0
ERLIN2,120.689,120.689,0.0
SPAG7,42.775,42.775,0.0
JOSD1,18.245,18.245,0.0
OR5L1,38.187,38.187,
ZNF256,0.995,0.995,
PCDHB2,1.554,1.554,
DCTN2,267.339,267.339,0.0
SLC16A11,4.125,4.125,0.0
CRIP1,108.202,108.202,
KBTBD6,29.376,29.376,
TUSC3,34.301,34.301,0.0
GLT8D2,8.393,8.393,0.0
PTPN14,16.2,16.2,0.0
FBRSL1,28.365,28.365,
ITIH2,373.479,373.479,0.0
PRR4,61.63,61.63,0.0
CD33,11.732,11.732,0.0
IGSF11,4.848,4.848,0.0
NCSTN,44.597,44.597,0.0
TMEM163,11.988,11.988,
TVP23C,38.225,38.225,
ACTA2,1824.845,1824.845,0.0
ZNF195,6.663,6.6629999999999985,0.0
TBCEL,29.026,29.026,0.0
RUFY2,13.743,13.743,0.0
EGFLAM,11.62,11.62,0.0
FOXJ3,6.928,6.928,0.0
SPDYC,20.154,20.154,
MDGA1,2.545,2.545,0.0
TMEM101,11.729,11.729,0.0
SEC14L6,2.751,2.751,0.0
WNK3,7.389,7.389,0.0
IQCJ-SCHIP1,5.714,5.714,
TNKS2,12.213,12.213,
IP6K2,4.354,4.354,0.0
NMB,0.051,0.051,
GPR180,29.069,29.069,
C9orf72,25.027,25.027,
HLTF,37.276,37.276,0.0
DCUN1D4,10.296,10.296,0.0
PPHLN1,46.828,46.828,0.0
DIPK1B,1.357,1.357,
E2F8,21.296,21.296,0.0
NSMCE4A,26.865,26.865,
RFWD3,7.236,7.236,0.0
CUEDC2,11.197,11.197,
KLK11,18.482,18.482,0.0
PLAC8,459.012,459.012,0.0
PRPF38B,42.183,42.183,0.0
ST7,23.145,23.145000000000003,0.0
TIRAP,6.592,6.592,0.0
C19orf54,19.924,19.924000000000003,0.0
CLHC1,3.141,3.141,0.0
IL1A,13.632,13.632,
ESRP2,15.546,15.546,0.0
PLCZ1,0.521,0.521,0.0
TMEM132E,12.408,12.408,
FCRLA,25.103,25.103,0.0
LRRC63,2.959,2.959,0.0
ECT2,26.49,26.49,0.0
ADK,126.122,126.122,
HHLA2,1.879,1.8789999999999998,0.0
ZNF708,0.952,0.952,0.0
ZNF451,27.221,27.221,
MAGI2,53.267,53.267,0.0
S1PR1,6.94,6.94,
DONSON,94.109,94.109,0.0
HAPLN1,39.182,39.18200000000001,0.0
GLCCI1,14.559,14.559,0.0
BOLA2B,52.648,52.648,
MED17,27.099,27.099,0.0
POLG,23.287,23.287,0.0
BRINP3,2.686,2.686,0.0
PRPF40B,8.355,8.355,0.0
TIMM44,111.343,111.343,0.0
MRPL46,49.322,49.322,0.0
P2RY1,6.338,6.338,
SPACA1,13.816,13.816,
MAP2K6,33.24,33.24,0.0
CCDC144A,1.15,1.15,
C1QTNF5,16.441,16.441,
GPR17,27.194,27.194,0.0
LDAH,30.781,30.781000000000002,0.0
LEF1,19.905,19.905,0.0
CHUK,24.277,24.277,
NPIPB7,1.127,1.127,
GNA15,7.355,7.355,0.0
SRSF9,170.022,170.022,0.0
TRMT6,34.179,34.179,
WFDC5,51.855,51.855,
MRAP,43.515,43.515,
TMEM87A,32.131,32.131,0.0
EDC4,43.906,43.906,0.0
HEATR9,4.544,4.544,0.0
YEATS2,19.587,19.587,0.0
ZNF367,4.085,4.085,
ZNF813,1.723,1.723,0.0
ARMH1,1.638,1.638,0.0
GPR135,24.817,24.817,
FAM161B,3.022,3.022,0.0
KLHL28,4.193,4.192999999999999,0.0
GPR35,4.1,4.1,
TSHZ1,5.108,5.108,0.0
SCRN2,92.558,92.558,0.0
VSIR,41.886,41.886,
CFDP1,5.97,5.97,
IRF7,7.504,7.504,0.0
ZSWIM3,1.953,1.953,
DEFB108B,1.876,1.876,
DZANK1,10.963,10.963,0.0
SPOPL,1.62,1.62,0.0
CDIPT,114.206,114.206,0.0
PKN2,30.337,30.337,0.0
TAF7,29.518,29.518,0.0
TOP2B,41.914,41.914,0.0
TBC1D4,45.547,45.547,0.0
OR51G1,13.571,13.571,
SLAIN1,2.921,2.921,0.0
ZMAT2,84.29,84.29,0.0
SLC27A4,31.45,31.45,
CIB1,40.797,40.797,
PHYKPL,23.827,23.827,0.0
CTAGE8,2.399,2.399,
RNASET2,54.703,54.703,0.0
BRAF,21.641,21.641,0.0
CENPS,19.602,19.602,0.0
ANGPTL3,4.918,4.918,
ARPC5L,151.394,151.394,
KCTD18,26.488,26.488,
PPP1R36,7.204,7.204,0.0
SPANXC,11.968,11.968,
SIAH2,4.269,4.269,0.0
SEC63,51.37,51.37,0.0
DMAC2,46.181,46.181000000000004,0.0
TMEM141,19.426,19.426,
SNX4,373.719,373.719,0.0
TIMM21,37.746,37.746,0.0
PRSS3,86.237,86.237,0.0
MRGBP,49.529,49.529,
CCNK,41.406,41.406,0.0
TCP11L2,17.974,17.974,0.0
IPO7,102.307,102.307,0.0
RDH11,136.181,136.181,
HSPB9,17.557,17.557,
TAS2R20,30.146,30.146,
BRAT1,32.219,32.219,0.0
WWOX,20.776,20.776,0.0
ADGRD2,3.15,3.15,0.0
SEC11A,148.416,148.416,0.0
MFSD10,46.542,46.542,0.0
SIRPG,5.206,5.206,
REX1BD,7.515,7.515,0.0
SPATA2,13.02,13.02,
NDST3,2.115,2.115,
TRPC1,1.07,1.07,0.0
ATP6V0C,12.544,12.544,
CFAP298,32.025,32.025,
FBXL8,14.848,14.848,0.0
MFAP5,297.477,297.4769999999999,0.0
ZNF521,2.591,2.5910000000000006,0.0
SNX12,191.896,191.896,0.0
ATXN7,10.056,10.056,
RAP2A,37.976,37.976,0.0
OSBPL5,15.504,15.504,0.0
EDRF1,33.839,33.839,0.0
PPP4C,63.273,63.273,0.0
DEPDC7,13.866,13.866,
RDH8,27.126,27.126,0.0
SGSM2,2.986,2.986,0.0
KCTD4,7.19,7.19,
IL2RA,2.54,2.54,0.0
ZNF711,5.908,5.908,
MRPL52,49.319,49.318999999999996,0.0
STC1,12.074,12.074,
TSSK3,2.071,2.071,0.0
ATP6V1E2,33.437,33.437,
LMBRD1,24.521,24.521,
OR52E2,0.048,0.048,
ZDHHC15,7.218,7.218,
RTN4RL1,7.817,7.817,
CITED4,18.879,18.879,
CCDC92,20.36,20.36,0.0
CCT2,545.676,545.676,0.0
TGFB1I1,115.952,115.952,0.0
C9orf62,0.008,0.008,
CSNK1A1,19.075,19.075,
KRTAP3-1,5344.44,5344.44,
H2AB3,12.777,12.777,
GOLGA7B,10.457,10.457,0.0
KCNC3,18.082,18.082,0.0
SPANXB1,35.662,35.662,
PLCD3,23.903,23.903000000000002,0.0
SIRT2,75.844,75.84400000000001,0.0
HEY2,6.171,6.171,0.0
BARD1,21.471,21.471,0.0
CLDN15,0.87,0.87,0.0
FRYL,19.742,19.742,0.0
TBL1XR1,45.655,45.654999999999994,0.0
TCEAL2,12.911,12.911,
PAF1,38.895,38.895,
TRIM60,7.054,7.054,0.0
MAG,97.848,97.848,0.0
ALDH18A1,124.427,124.427,
BAK1,42.858,42.858,
RAB4A,39.182,39.182,0.0
SLC22A11,34.536,34.536,0.0
ELP2,42.637,42.637,0.0
PRR9,11.089,11.089,
NUTM2A,6.468,6.468,
RPN2,316.924,316.924,0.0
KRT222,11.049,11.049,0.0
HTR3B,0.286,0.286,0.0
TYR,2.283,2.283,
SLC13A1,7.499,7.499,0.0
PDIA4,667.887,667.887,
OR2A4,6.883,6.883,
ARCN1,186.671,186.671,0.0
CATSPERB,3.608,3.608,0.0
MFAP2,214.961,214.961,
MTHFS,29.085,29.085,
SLC11A2,15.505,15.504999999999999,0.0
GEMIN4,38.712,38.711999999999996,0.0
EYA4,15.125,15.125,0.0
GSTO2,15.48,15.48,
CASP3,60.43,60.43,0.0
ESAM,68.046,68.046,0.0
SAA4,643.972,643.972,
HMBOX1,10.35,10.35,0.0
SNX18,36.529,36.529,
TATDN1,103.313,103.313,0.0
UCP3,4.754,4.754,0.0
TNFRSF10D,14.461,14.461,
HUS1B,9.385,9.385,
ZDHHC1,9.548,9.548,0.0
VTA1,142.135,142.135,0.0
OGDHL,38.259,38.259,
ENO1,3562.054,3562.054,0.0
KATNBL1,17.235,17.235000000000003,0.0
RPS11,733.007,733.007,0.0
INTS11,33.146,33.146,0.0
WDR5B,37.151,37.151,
GPR61,1.766,1.766,
GAGE2E,12.992,12.992,
TLL1,9.264,9.264,0.0
ZNF382,2.68,2.68,0.0
BOK,9.864,9.864,
ZNF426,1.386,1.386,0.0
LY9,5.357,5.357,0.0
EPPIN,12.373,12.373,0.0
PLAAT2,11.861,11.861,
POGZ,29.523,29.523000000000003,0.0
SLC25A33,11.395,11.395,
ERG28,84.027,84.027,
